ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
16.82877,6.99367,6.033133,5.48807,3.758349,15.14643,0.2791604,34.2302,25.10228,ACCELERATE
15.32014,6.674989,6.734326,5.335969,3.910433,15.30361,0.2791595,35.78888,25.20745,ACCELERATE
14.13587,6.368848,7.72334,5.193344,4.051102,15.43238,0.27916,37.17793,25.30112,LEFT_ACCELERATE
13.9121,6.281129,7.956594,5.087176,4.142119,15.47192,0.2791684,38.67356,25.40171,LEFT_ACCELERATE
14.16983,6.371039,7.569846,5.058825,4.148004,15.33393,0.279175,40.20736,25.50529,LEFT_ACCELERATE
13.41868,6.224144,8.573362,5.058822,4.170369,15.10783,0.2791671,41.69184,25.60612,ACCELERATE
12.2331,5.898179,-1,4.970959,4.308363,14.8851,0.2791635,43.12502,25.70351,LEFT_ACCELERATE
11.89081,5.732601,-1,4.837917,4.441318,14.5766,0.2791671,44.56339,25.8024,LEFT_ACCELERATE
12.41994,5.812911,-1,4.751622,4.479363,14.05813,0.279193,46.02628,25.9069,LEFT_ACCELERATE
13.69478,6.170172,8.223355,4.807507,4.390693,13.37695,0.2792074,47.24752,26.00115,LEFT_ACCELERATE
14.76714,6.584161,6.914615,5.002258,4.205297,12.44804,0.2791922,48.44351,26.10311,LEFT_ACCELERATE
15.05058,6.80073,6.537498,5.193381,4.010599,11.45564,0.2791825,49.49889,26.20048,LEFT_ACCELERATE
15.70783,7.117288,5.95604,5.4187,3.785057,10.27278,0.2791791,50.53756,26.30634,LEFT_ACCELERATE
15.38039,7.137843,6.01612,5.593475,3.608646,9.098725,0.2791703,51.44888,26.40616,LEFT_ACCELERATE
14.63191,6.966635,6.616745,5.648321,3.555189,7.886249,0.2791636,52.36333,26.50814,LEFT_ACCELERATE
13.85873,6.734619,7.692032,5.642163,3.60216,6.70098,0.2791625,53.20298,26.60567,LEFT_ACCELERATE
12.91396,6.38973,10.28455,5.534534,3.782867,5.524885,0.27916,54.02018,26.70184,LEFT_ACCELERATE
11.80464,5.954145,14.09666,5.350215,4.082349,4.272492,0.2791617,54.84908,26.80268,ACCELERATE
10.53151,5.421584,17.85972,5.066797,4.542764,3.026507,0.2791595,55.67863,26.90318,LEFT_ACCELERATE
10.1882,5.011168,16.292,4.684724,4.944974,1.768925,0.2791663,56.41963,27.00129,LEFT_ACCELERATE
11.2163,4.772364,12.95768,4.307571,5.199986,0.3397048,0.2791818,57.04,27.10614,LEFT_ACCELERATE
12.10009,4.535985,11.97707,4.048176,5.428801,-1.062683,0.2791742,57.48585,27.20504,LEFT_ACCELERATE
11.36914,4.134823,12.54565,3.786471,5.799948,-2.503913,0.2791651,57.91118,27.30594,LEFT_ACCELERATE
11.05492,3.742497,12.72447,3.445758,6.165869,-3.902187,0.2791616,58.31355,27.40365,LEFT_ACCELERATE
11.15082,3.406936,12.63113,3.072973,6.470148,-5.367126,0.279162,58.6708,27.5049,ACCELERATE
9.790693,2.98546,13.35994,2.691339,6.850045,-6.83589,0.2791603,59.03443,27.60649,LEFT_ACCELERATE
9.555844,2.648177,13.35244,2.328914,7.140525,-8.212545,0.2791602,59.35612,27.70143,LEFT_ACCELERATE
11.2031,2.450491,12.64095,2.049796,7.303046,-9.750808,0.2791649,59.6082,27.80615,LEFT_ACCELERATE
16.13801,2.397367,11.66624,1.87446,7.376917,-11.19726,0.2791714,59.73846,27.90379,LEFT_ACCELERATE
-1,2.617606,10.51429,1.87896,7.322114,-12.67002,0.279175,59.71551,28.00282,LEFT_ACCELERATE
-1,2.843797,10.03896,1.974497,7.227017,-14.19868,0.2791661,59.61965,28.10568,ACCELERATE
19.88535,2.954929,9.931417,2.05154,7.149987,-15.63555,0.2791629,59.54427,28.20228,ACCELERATE
19.39413,3.147238,9.609428,2.134166,7.073573,-17.16682,0.2791596,59.4593,28.30527,LEFT_ACCELERATE
-1,3.7533,8.746776,2.331773,6.935784,-18.65201,0.2791675,59.26443,28.40599,LEFT_ACCELERATE
-1,4.561126,8.051796,2.654809,6.688013,-20.08437,0.2791671,58.96163,28.50433,LEFT_ACCELERATE
-1,5.071991,7.713921,2.973618,6.379368,-21.56116,0.2791627,58.63792,28.60583,LEFT_ACCELERATE
19.98145,5.652705,7.265769,3.351967,6.065848,-23.0267,0.2791613,58.29499,28.70692,LEFT_ACCELERATE
19.7778,6.225296,6.772698,3.785193,5.704011,-24.43548,0.2791623,57.88456,28.80546,LEFT_ACCELERATE
18.49684,6.374221,6.630356,4.100109,5.302248,-25.81556,0.2791608,57.47748,28.90206,LEFT_ACCELERATE
18.05751,6.683162,6.319083,4.414186,4.947786,-27.26524,0.279162,57.00609,29.00446,LEFT_ACCELERATE
17.74781,7.019288,5.957859,4.755606,4.584637,-28.66308,0.279164,56.44754,29.10556,LEFT_ACCELERATE
16.40554,6.919204,6.094117,4.965035,4.286251,-30.02151,0.2791612,55.89422,29.20404,ACCELERATE
15.17959,6.744371,6.518751,5.079425,4.123459,-31.38075,0.279161,55.34449,29.30248,LEFT_ACCELERATE
14.96467,6.801,6.510445,5.182042,4.024196,-32.70234,0.2791656,54.7218,29.40068,LEFT_ACCELERATE
15.71392,7.150666,5.862927,5.357677,3.856765,-34.02282,0.2791842,53.88475,29.50592,LEFT_ACCELERATE
15.99177,7.385575,5.502626,5.566714,3.653754,-35.13102,0.2791775,52.98799,29.60177,LEFT_ACCELERATE
15.5997,7.403199,5.524412,5.740885,3.464738,-36.27563,0.2791718,51.95548,29.70532,LEFT_ACCELERATE
16.19569,7.652314,5.108846,5.902719,3.301354,-37.29084,0.2791823,50.85029,29.80629,LEFT_ACCELERATE
17.71298,8.153858,4.405957,6.142606,3.086828,-38.09414,0.279196,49.67738,29.90202,LEFT_ACCELERATE
19.41304,8.59103,3.868352,6.450427,2.786941,-38.79637,0.2791833,48.31728,30.00498,LEFT_ACCELERATE
19.70397,8.632615,3.70213,6.677366,2.534775,-39.42273,0.2791721,46.93567,30.10686,LEFT_ACCELERATE
-1,8.695411,3.566135,6.817852,2.380627,-39.97505,0.2791668,45.57092,30.20579,LEFT_ACCELERATE
-1,8.822689,3.379912,6.956763,2.243987,-40.41138,0.2791697,44.19069,30.30305,LEFT_ACCELERATE
-1,8.587512,3.5795,7.015397,2.19125,-40.82422,0.2791635,42.79935,30.4005,LEFT_ACCELERATE
-1,8.289954,4.006496,6.971539,2.271324,-41.24614,0.2791618,41.36459,30.50092,LEFT_ACCELERATE
-1,7.913713,4.712813,6.866722,2.444438,-41.63939,0.2791601,39.9196,30.60146,ACCELERATE
-1,7.47838,5.508343,6.653819,2.751415,-42.05222,0.2791602,38.43465,30.70494,LEFT_ACCELERATE
